machine,limits,benchmark,lower_is_better,result
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-decimal128",false,336.091899
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-dither",false,226.267098
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-djb2a",false,104896.082604
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-double",false,9530.086594
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-euler",false,7255919.01202
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-explog",false,153.212543
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-fft",false,458.297618
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-fibonacci",false,12261247.742
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-float",false,35167.563723
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-fnv1a",false,120312.058954
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-gamma",false,431.055562
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-gcd",false,2039.835317
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-gray",false,18084.076286
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-hamming",false,602.230506
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-hanoi",false,238.454194
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-hyperbolic",false,1350.031956
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-idct",false,36899.680938
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128",false,6311.136201
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int64",false,65804.064734
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int32",false,62396.924963
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int16",false,68069.017468
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int8",false,65668.103534
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128float",false,5723.994268
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128double",false,4131.9
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128longdouble",false,1182.303213
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal32",false,1332.378812
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal64",false,1547.085578
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal128",false,320.330837
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int64float",false,31474.647276
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int64double",false,9917.827666
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int64longdouble",false,1423.512573
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int32float",false,32093.935963
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int32double",false,9974.833057
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-int32longdouble",false,1403.774564
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-jenkin",false,29739.71489
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-jmp",false,41333.036462
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-ln2",false,22209.386762
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-longdouble",false,1452.058318
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-loop",false,25631.681888
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-matrixprod",false,247.706913
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-nsqrt",false,170.502576
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-omega",false,3895970.9766
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-parity",false,21293.195431
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-phi",false,11210728.86
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-pi",false,1350455.59059
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-pjw",false,43178.838978
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-prime",false,10.634195
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-psi",false,1511255.06498
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-queens",false,117.231514
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-rand",false,18981.164262
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-rand48",false,4512.225124
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-rgb",false,77051.285542
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-sdbm",false,116604.919792
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-sieve",false,22.805569
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-sqrt",false,9791.173621
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-trig",false,986.562718
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-union",false,29031.192749
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-zeta",false,660.515985
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-af-alg",false,13996.217626
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-atomic",false,670968.459327
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-bsearch",false,409.848563
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-cpu",false,244.796398
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-crypt",false,125.852639
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-hsearch",false,4053.465112
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-longjmp",false,105847.75267
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-lsearch",false,7.200028
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-opcode",false,3120.202232
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-qsort",false,8.300009
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-str",false,35156.754229
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-stream",false,49.420172
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-tsc",false,945965.019659
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-tsearch",false,19.068642
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-vecmath",false,2845.622928
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-wcs",false,12384.710827
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-cache-cache",false,16.800057
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-cache-icache",false,954.824762
"dwill.soe.ucsc.edu","no_limits","stressng-memory-atomic",false,670441.993595
"dwill.soe.ucsc.edu","no_limits","stressng-memory-context",false,4812.924556
"dwill.soe.ucsc.edu","no_limits","stressng-memory-full",false,207264.741504
"dwill.soe.ucsc.edu","no_limits","stressng-memory-lockbus",false,2009385.25183
"dwill.soe.ucsc.edu","no_limits","stressng-memory-malloc",false,2708821.3853
"dwill.soe.ucsc.edu","no_limits","stressng-memory-matrix",false,4593.826177
"dwill.soe.ucsc.edu","no_limits","stressng-memory-memcpy",false,1984.562905
"dwill.soe.ucsc.edu","no_limits","stressng-memory-memfd",false,11.987465
"dwill.soe.ucsc.edu","no_limits","stressng-memory-mincore",false,36880.999604
"dwill.soe.ucsc.edu","no_limits","stressng-memory-null",false,8403924.57815
"dwill.soe.ucsc.edu","no_limits","stressng-memory-pipe",false,615689.867856
"dwill.soe.ucsc.edu","no_limits","stressng-memory-remap",false,326.766998
"dwill.soe.ucsc.edu","no_limits","stressng-memory-stackmmap",false,0.099614
"dwill.soe.ucsc.edu","no_limits","stressng-memory-str",false,34821.365291
"dwill.soe.ucsc.edu","no_limits","stressng-memory-tlb-shootdown",false,1422.553908
"dwill.soe.ucsc.edu","no_limits","stressng-memory-vm",false,34699.635343
"dwill.soe.ucsc.edu","no_limits","stressng-memory-zero",false,211842.668724
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-add",false,250890.106469
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-div",false,58836.294985
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-frobenius",false,68921.554699
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-mult",false,328886.787905
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-prod",false,475.802053
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-sub",false,236021.345367
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-hadamard",false,252531.88977
"dwill.soe.ucsc.edu","no_limits","stressng-matrix-trans",false,68685.953828
"dwill.soe.ucsc.edu","no_limits","stressng-string-index",false,100712.903399
"dwill.soe.ucsc.edu","no_limits","stressng-string-rindex",false,46263.797065
"dwill.soe.ucsc.edu","no_limits","stressng-string-strcasecmp",false,34065.261726
"dwill.soe.ucsc.edu","no_limits","stressng-string-strcat",false,40392.801119
"dwill.soe.ucsc.edu","no_limits","stressng-string-strchr",false,98267.03503
"dwill.soe.ucsc.edu","no_limits","stressng-string-strcoll",false,34655.899978
"dwill.soe.ucsc.edu","no_limits","stressng-string-strcmp",false,160550.443074
"dwill.soe.ucsc.edu","no_limits","stressng-string-strcpy",false,150550.798928
"dwill.soe.ucsc.edu","no_limits","stressng-string-strlen",false,130789.570858
"dwill.soe.ucsc.edu","no_limits","stressng-string-strncasecmp",false,31618.337692
"dwill.soe.ucsc.edu","no_limits","stressng-string-strncat",false,35235.163005
"dwill.soe.ucsc.edu","no_limits","stressng-string-strncmp",false,48233.364446
"dwill.soe.ucsc.edu","no_limits","stressng-string-strrchr",false,46247.124596
"dwill.soe.ucsc.edu","no_limits","stressng-string-strxfrm",false,6704.654442
"issdm-12","no_limits","crafty",,"74.23"
"issdm-12","no_limits","stream-copy",,"2781.70"
"issdm-12","no_limits","stream-add",,"3144.68"
"issdm-12","no_limits","stream-scale",,"2619.72"
"issdm-12","no_limits","stream-triad",,"3436.30"
"issdm-12","no_limits","c-ray",,"75.13"
"issdm-12","no_limits","stressng-cpu-ackermann",false,7.413186
"issdm-12","no_limits","stressng-cpu-bitops",false,1291.950654
"issdm-12","no_limits","stressng-cpu-callfunc",false,177315.43736
"issdm-12","no_limits","stressng-cpu-cdouble",false,2317.818568
"issdm-12","no_limits","stressng-cpu-cfloat",false,1617.4324
"issdm-12","no_limits","stressng-cpu-clongdouble",false,1018.119678
"issdm-12","no_limits","stressng-cpu-correlate",false,18.787536
"issdm-12","no_limits","stressng-cpu-crc16",false,95.520744
"issdm-12","no_limits","stressng-cpu-decimal32",false,712.585678
"issdm-12","no_limits","stressng-cpu-decimal64",false,832.522986
"issdm-12","no_limits","stressng-cpu-decimal128",false,140.526616
"issdm-12","no_limits","stressng-cpu-dither",false,96.482777
"issdm-12","no_limits","stressng-cpu-djb2a",false,55323.131315
"issdm-12","no_limits","stressng-cpu-double",false,3507.314717
"issdm-12","no_limits","stressng-cpu-euler",false,3668525.34789
"issdm-12","no_limits","stressng-cpu-explog",false,72.071684
"issdm-12","no_limits","stressng-cpu-fft",false,157.258484
"issdm-12","no_limits","stressng-cpu-fibonacci",false,9456881.39641
"issdm-12","no_limits","stressng-cpu-float",false,15379.635305
"issdm-12","no_limits","stressng-cpu-fnv1a",false,56616.465249
"issdm-12","no_limits","stressng-cpu-gamma",false,122.815994
"issdm-12","no_limits","stressng-cpu-gcd",false,630.613233
"issdm-12","no_limits","stressng-cpu-gray",false,3658.49276
"issdm-12","no_limits","stressng-cpu-hamming",false,332.521426
"issdm-12","no_limits","stressng-cpu-hanoi",false,84.519032
"issdm-12","no_limits","stressng-cpu-hyperbolic",false,510.722472
"issdm-12","no_limits","stressng-cpu-idct",false,11525.843693
"issdm-12","no_limits","stressng-cpu-int128",false,2921.274021
"issdm-12","no_limits","stressng-cpu-int64",false,31298.665654
"issdm-12","no_limits","stressng-cpu-int32",false,33383.956291
"issdm-12","no_limits","stressng-cpu-int16",false,31096.248366
"issdm-12","no_limits","stressng-cpu-int8",false,33379.704009
"issdm-12","no_limits","stressng-cpu-int128float",false,2565.810522
"issdm-12","no_limits","stressng-cpu-int128double",false,1684.740512
"issdm-12","no_limits","stressng-cpu-int128longdouble",false,395.592285
"issdm-12","no_limits","stressng-cpu-int128decimal32",false,553.750438
"issdm-12","no_limits","stressng-cpu-int128decimal64",false,638.473954
"issdm-12","no_limits","stressng-cpu-int128decimal128",false,128.991128
"issdm-12","no_limits","stressng-cpu-int64float",false,10221.535824
"issdm-12","no_limits","stressng-cpu-int64double",false,3408.489111
"issdm-12","no_limits","stressng-cpu-int64longdouble",false,467.911054
"issdm-12","no_limits","stressng-cpu-int32float",false,12155.24492
"issdm-12","no_limits","stressng-cpu-int32double",false,3408.160184
"issdm-12","no_limits","stressng-cpu-int32longdouble",false,447.365282
"issdm-12","no_limits","stressng-cpu-jenkin",false,17102.25576
"issdm-12","no_limits","stressng-cpu-jmp",false,17782.95984
"issdm-12","no_limits","stressng-cpu-ln2",false,14810.562148
"issdm-12","no_limits","stressng-cpu-longdouble",false,474.672703
"issdm-12","no_limits","stressng-cpu-loop",false,13611.325264
"issdm-12","no_limits","stressng-cpu-matrixprod",false,51.030476
"issdm-12","no_limits","stressng-cpu-nsqrt",false,92.666288
"issdm-12","no_limits","stressng-cpu-omega",false,1596798.24703
"issdm-12","no_limits","stressng-cpu-parity",false,10832.773608
"issdm-12","no_limits","stressng-cpu-phi",false,7160162.80973
"issdm-12","no_limits","stressng-cpu-pi",false,531414.224514
"issdm-12","no_limits","stressng-cpu-pjw",false,29054.265557
"issdm-12","no_limits","stressng-cpu-prime",false,2.159403
"issdm-12","no_limits","stressng-cpu-psi",false,896974.491264
"issdm-12","no_limits","stressng-cpu-queens",false,57.011957
"issdm-12","no_limits","stressng-cpu-rand",false,12231.95366
"issdm-12","no_limits","stressng-cpu-rand48",false,1474.178033
"issdm-12","no_limits","stressng-cpu-rgb",false,31809.544963
"issdm-12","no_limits","stressng-cpu-sdbm",false,54919.505909
"issdm-12","no_limits","stressng-cpu-sieve",false,8.558877
"issdm-12","no_limits","stressng-cpu-sqrt",false,3908.985927
"issdm-12","no_limits","stressng-cpu-trig",false,313.438565
"issdm-12","no_limits","stressng-cpu-union",false,17277.440055
"issdm-12","no_limits","stressng-cpu-zeta",false,262.905984
"issdm-12","no_limits","stressng-cpu-af-alg",false,18299.073035
"issdm-12","no_limits","stressng-cpu-atomic",false,532211.4647
"issdm-12","no_limits","stressng-cpu-bsearch",false,171.988096
"issdm-12","no_limits","stressng-cpu-cpu",false,73.140105
"issdm-12","no_limits","stressng-cpu-crypt",false,73.118655
"issdm-12","no_limits","stressng-cpu-hsearch",false,1184.069793
"issdm-12","no_limits","stressng-cpu-longjmp",false,48871.625707
"issdm-12","no_limits","stressng-cpu-lsearch",false,4.300053
"issdm-12","no_limits","stressng-cpu-numa",false,17.295832
"issdm-12","no_limits","stressng-cpu-opcode",false,1678.204041
"issdm-12","no_limits","stressng-cpu-qsort",false,3.299965
"issdm-12","no_limits","stressng-cpu-str",false,7766.142772
"issdm-12","no_limits","stressng-cpu-stream",false,62.118588
"issdm-12","no_limits","stressng-cpu-tsearch",false,6.968833
"issdm-12","no_limits","stressng-cpu-vecmath",false,765.422916
"issdm-12","no_limits","stressng-cpu-wcs",false,4730.437706
"issdm-12","no_limits","stressng-cpu-cache-cache",false,22.300163
"issdm-12","no_limits","stressng-cpu-cache-icache",false,468.221902
"issdm-12","no_limits","stressng-memory-atomic",false,532175.463185
"issdm-12","no_limits","stressng-memory-context",false,3146.339608
"issdm-12","no_limits","stressng-memory-full",false,72627.998261
"issdm-12","no_limits","stressng-memory-lockbus",false,1064084.82169
"issdm-12","no_limits","stressng-memory-malloc",false,733223.205287
"issdm-12","no_limits","stressng-memory-matrix",false,1855.822654
"issdm-12","no_limits","stressng-memory-memcpy",false,161.52644
"issdm-12","no_limits","stressng-memory-memfd",false,1343.897469
"issdm-12","no_limits","stressng-memory-mincore",false,22552.183898
"issdm-12","no_limits","stressng-memory-null",false,4018095.63642
"issdm-12","no_limits","stressng-memory-oom-pipe",false,0.087108
"issdm-12","no_limits","stressng-memory-pipe",false,208288.630815
"issdm-12","no_limits","stressng-memory-remap",false,377.649542
"issdm-12","no_limits","stressng-memory-stackmmap",false,0.199738
"issdm-12","no_limits","stressng-memory-str",false,7905.429214
"issdm-12","no_limits","stressng-memory-tlb-shootdown",false,272.79468
"issdm-12","no_limits","stressng-memory-vm",false,13840.787986
"issdm-12","no_limits","stressng-memory-vm-rw",false,28.894695
"issdm-12","no_limits","stressng-memory-zero",false,79962.786505
"issdm-12","no_limits","stressng-matrix-add",false,28765.14415
"issdm-12","no_limits","stressng-matrix-div",false,15787.341903
"issdm-12","no_limits","stressng-matrix-frobenius",false,24068.231254
"issdm-12","no_limits","stressng-matrix-mult",false,46129.497032
"issdm-12","no_limits","stressng-matrix-prod",false,198.90183
"issdm-12","no_limits","stressng-matrix-sub",false,29036.47276
"issdm-12","no_limits","stressng-matrix-hadamard",false,24481.422967
"issdm-12","no_limits","stressng-matrix-trans",false,29605.072454
"issdm-12","no_limits","stressng-string-index",false,24205.762168
"issdm-12","no_limits","stressng-string-rindex",false,15213.686691
"issdm-12","no_limits","stressng-string-strcasecmp",false,6272.428862
"issdm-12","no_limits","stressng-string-strcat",false,7599.545478
"issdm-12","no_limits","stressng-string-strchr",false,24356.095113
"issdm-12","no_limits","stressng-string-strcoll",false,9726.342669
"issdm-12","no_limits","stressng-string-strcmp",false,33927.187964
"issdm-12","no_limits","stressng-string-strcpy",false,33477.214475
"issdm-12","no_limits","stressng-string-strlen",false,35746.850284
"issdm-12","no_limits","stressng-string-strncasecmp",false,6147.467462
"issdm-12","no_limits","stressng-string-strncat",false,2223.347309
"issdm-12","no_limits","stressng-string-strncmp",false,11527.836829
"issdm-12","no_limits","stressng-string-strrchr",false,12808.557411
"issdm-12","no_limits","stressng-string-strxfrm",false,2571.560393
"nibbler.soe.ucsc.edu","no_limits","crafty",,"25.32"
"nibbler.soe.ucsc.edu","no_limits","stream-copy",,"10095.76"
"nibbler.soe.ucsc.edu","no_limits","stream-add",,"10065.75"
"nibbler.soe.ucsc.edu","no_limits","stream-scale",,"9504.70"
"nibbler.soe.ucsc.edu","no_limits","stream-triad",,"10075.53"
"nibbler.soe.ucsc.edu","no_limits","c-ray",,"32.98"
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-ackermann",false,19.453688
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-bitops",false,2464.681549
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-callfunc",false,268302.700256
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-cdouble",false,6369.304556
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-cfloat",false,4059.530604
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-clongdouble",false,94.80403
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-correlate",false,46.793706
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-crc16",false,64.335297
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-decimal32",false,1633.02439
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-decimal64",false,1889.180542
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-decimal128",false,289.882867
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-dither",false,196.928868
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-djb2a",false,90675.417795
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-double",false,8910.665371
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-euler",false,5849523.7586
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-explog",false,137.039454
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-fft",false,362.613918
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-fibonacci",false,9334387.97845
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-float",false,37661.623913
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-fnv1a",false,100177.710809
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-gamma",false,390.371771
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-gcd",false,1889.8
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-gray",false,14193.09154
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-hamming",false,425.422792
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-hanoi",false,186.302787
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-hyperbolic",false,1174.701176
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-idct",false,28728.017808
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128",false,5850.941411
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int64",false,48186.283816
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int32",false,53503.687517
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int16",false,57509.361793
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int8",false,49483.758091
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128float",false,5374.629522
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128double",false,3568.486047
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128longdouble",false,1020.203162
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal32",false,1207.476681
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal64",false,1448.607301
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int128decimal128",false,271.229507
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int64float",false,27422.54119
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int64double",false,8111.681434
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int64longdouble",false,1185.054003
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int32float",false,28941.124892
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int32double",false,8140.476516
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-int32longdouble",false,1183.57751
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-jenkin",false,26515.460689
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-jmp",false,37475.445638
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-ln2",false,20217.993734
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-longdouble",false,1208.3879
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-loop",false,28818.952536
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-matrixprod",false,167.674315
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-nsqrt",false,159.788224
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-omega",false,3544503.67333
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-parity",false,16989.273315
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-phi",false,12383161.4618
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-pi",false,1123158.61296
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-pjw",false,36003.808158
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-prime",false,11.208329
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-psi",false,1387615.42267
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-queens",false,83.626942
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-rand",false,18243.536102
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-rand48",false,4008.966738
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-rgb",false,73052.092605
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-sdbm",false,99229.547775
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-sieve",false,20.395003
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-sqrt",false,5822.820269
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-trig",false,832.112053
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-union",false,23795.888505
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-zeta",false,576.34237
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-af-alg",false,5693.120659
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-atomic",false,709411.52694
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-bsearch",false,334.537707
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-cpu",false,219.159609
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-crypt",false,116.092604
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-hsearch",false,3238.762704
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-longjmp",false,85236.485695
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-lsearch",false,6.600038
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-opcode",false,2808.398862
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-qsort",false,6.899995
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-str",false,26840.632978
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-stream",false,28.275216
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-tsc",false,999725.315815
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-tsearch",false,14.969062
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-vecmath",false,2320.892807
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-wcs",false,9807.192284
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-cache-cache",false,13.40005
"nibbler.soe.ucsc.edu","no_limits","stressng-cpu-cache-icache",false,949.115165
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-atomic",false,709398.852662
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-context",false,5740.133393
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-full",false,167881.404589
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-lockbus",false,1565705.98866
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-malloc",false,2466334.95436
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-matrix",false,3060.818682
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-memcpy",false,1505.612843
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-memfd",false,3226.387692
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-mincore",false,44419.222398
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-null",false,7997336.57046
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-oom-pipe",false,0.377755
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-pipe",false,436912.479113
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-remap",false,899.448019
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-stack",false,20.179976
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-stackmmap",false,0.099801
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-str",false,27112.436134
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-tlb-shootdown",false,1151.096652
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-vm",false,34742.056569
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-vm-rw",false,142.669985
"nibbler.soe.ucsc.edu","no_limits","stressng-memory-zero",false,171737.42946
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-add",false,159795.835297
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-div",false,53544.529788
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-frobenius",false,59269.054355
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-mult",false,279139.197935
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-prod",false,314.401387
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-sub",false,177404.517529
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-hadamard",false,177808.963073
"nibbler.soe.ucsc.edu","no_limits","stressng-matrix-trans",false,42503.461124
"nibbler.soe.ucsc.edu","no_limits","stressng-string-index",false,76041.14265
"nibbler.soe.ucsc.edu","no_limits","stressng-string-rindex",false,37692.805144
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strcasecmp",false,23851.2762
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strcat",false,32909.611417
